date,title,url,change,compare_base,index_value,basket_index,products,event,vegetable_price,pork_price,beef_price,mutton_price,egg_price,chicken_price,fish_price,apple_price,banana_price,year,month,day,weekday,quarter,day_of_year,ma_7,ma_15,ma_30,change_percent,volatility,index_value_scaled
2024-01-03,"1月3日：""农产品批发价格200指数""比昨天上升2.35个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240103_41385644.htm,2.35,昨天,80.73,81.7,"{'vegetable': {'name': '蔬菜', 'price': 7.04, 'change_percent': 2.2, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.8, 'change_percent': 0.3, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 92.86, 'change_percent': 1.8, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 81.86, 'change_percent': 0.7, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.21, 'change_percent': -0.7, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.45, 'change_percent': 1.7, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 17.07, 'change_percent': 4.2, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.36, 'change_percent': 0.7, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.73, 'change_percent': 5.0, 'unit': '元/公斤'}}",利好政策,7.04,26.8,92.86,81.86,13.21,22.45,17.07,11.36,7.73,2024,1,3,2,1,3,88.36857142857143,100.102,128.02700000000002,2.9109376935463893,0.16671903939041902,-0.05103119369770236
2024-01-04,"1月4日：""农产品批发价格200指数""比昨天上升2.28个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240104_38824647.htm,2.28,昨天,78.38,79.32,"{'vegetable': {'name': '蔬菜', 'price': 6.74, 'change_percent': -2.1, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.3, 'change_percent': 2.2, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 92.34, 'change_percent': 1.3, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 83.6, 'change_percent': 2.8, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.56, 'change_percent': 2.0, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.27, 'change_percent': 0.9, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.54, 'change_percent': 1.0, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.35, 'change_percent': 0.6, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.62, 'change_percent': 3.5, 'unit': '元/公斤'}}",利好政策,6.74,27.3,92.34,83.6,13.56,22.27,16.54,11.35,7.62,2024,1,4,3,1,4,85.79428571428572,97.18599999999999,124.29833333333333,2.9089053329931103,0.16211401044011903,-0.07189169466714666
2024-01-05,"1月5日：""农产品批发价格200指数""比昨天上升2.22个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240105_93894441.htm,2.22,昨天,76.1,77.01,"{'vegetable': {'name': '蔬菜', 'price': 6.92, 'change_percent': 0.6, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.94, 'change_percent': 0.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 93.62, 'change_percent': 2.7, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 81.79, 'change_percent': 0.6, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.31, 'change_percent': 0.1, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.98, 'change_percent': 4.1, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.43, 'change_percent': 0.3, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.35, 'change_percent': 0.7, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.42, 'change_percent': 0.8, 'unit': '元/公斤'}}",,6.92,26.94,93.62,81.79,13.31,22.98,16.43,11.35,7.42,2024,1,5,4,1,5,83.2957142857143,94.35533333333335,120.67833333333333,2.9172141918528256,0.1552264091424696,-0.09213081901196918
2024-01-06,"1月6日：""农产品批发价格200指数""比昨天上升2.15个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240106_96438776.htm,2.15,昨天,73.88,74.77,"{'vegetable': {'name': '蔬菜', 'price': 6.85, 'change_percent': -0.5, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.56, 'change_percent': 3.2, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 93.32, 'change_percent': 2.4, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 84.24, 'change_percent': 3.6, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.24, 'change_percent': -0.4, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.15, 'change_percent': 0.3, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.65, 'change_percent': 1.7, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.52, 'change_percent': 2.2, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.73, 'change_percent': 5.0, 'unit': '元/公斤'}}",,6.85,27.56,93.32,84.24,13.24,22.15,16.65,11.52,7.73,2024,1,6,5,1,6,80.87,91.60666666666665,117.16366666666666,2.910124526258798,0.1497617154969834,-0.1118373348214016
2024-01-07,"1月7日：""农产品批发价格200指数""比昨天上升2.09个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240107_65530629.htm,2.09,昨天,71.73,72.59,"{'vegetable': {'name': '蔬菜', 'price': 7.22, 'change_percent': 5.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.86, 'change_percent': 0.6, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 92.54, 'change_percent': 1.5, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 82.26, 'change_percent': 1.2, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.63, 'change_percent': 2.5, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.92, 'change_percent': 3.8, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.56, 'change_percent': 1.1, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.28, 'change_percent': 0.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.65, 'change_percent': 4.0, 'unit': '元/公斤'}}",,7.22,26.86,92.54,82.26,13.63,22.92,16.56,11.28,7.65,2024,1,7,6,1,7,78.51571428571428,88.938,113.75133333333333,2.9137041684093123,0.1443210706328085,-0.1309224740062122
2024-01-08,"1月8日：""农产品批发价格200指数""比昨天上升2.03个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240108_62860481.htm,2.03,昨天,69.64,70.47,"{'vegetable': {'name': '蔬菜', 'price': 7.0, 'change_percent': 1.7, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.05, 'change_percent': 1.3, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 93.33, 'change_percent': 2.4, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 84.35, 'change_percent': 3.8, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.39, 'change_percent': 0.8, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.89, 'change_percent': 3.7, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.44, 'change_percent': 0.4, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.34, 'change_percent': 0.6, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.7, 'change_percent': 4.7, 'unit': '元/公斤'}}",,7.0,27.05,93.33,84.35,13.39,22.89,16.44,11.34,7.7,2024,1,8,0,1,8,76.23,86.34733333333334,110.43833333333333,2.9149913842619184,0.14047538337147425,-0.14947500465563285
2024-01-09,"1月9日：""农产品批发价格200指数""比昨天上升1.97个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240109_28445183.htm,1.97,昨天,67.61,68.42,"{'vegetable': {'name': '蔬菜', 'price': 7.17, 'change_percent': 4.2, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.65, 'change_percent': -0.2, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 93.52, 'change_percent': 2.6, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 83.75, 'change_percent': 3.1, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.35, 'change_percent': 0.4, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.97, 'change_percent': 4.1, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.75, 'change_percent': 2.3, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.48, 'change_percent': 1.8, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.49, 'change_percent': 1.8, 'unit': '元/公斤'}}",,7.17,26.65,93.52,83.75,13.35,22.97,16.75,11.48,7.49,2024,1,9,1,1,9,74.01,83.83200000000001,107.22166666666666,2.913770152344328,0.13660858231434334,-0.1674949267696634
2024-01-10,"1月10日：""农产品批发价格200指数""比昨天上升1.91个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240110_57551054.htm,1.91,昨天,65.64,66.43,"{'vegetable': {'name': '蔬菜', 'price': 7.02, 'change_percent': 2.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.01, 'change_percent': 1.2, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 92.07, 'change_percent': 1.1, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 81.76, 'change_percent': 0.6, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.78, 'change_percent': 3.7, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.87, 'change_percent': 3.6, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.86, 'change_percent': 3.0, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.77, 'change_percent': 4.5, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.44, 'change_percent': 1.1, 'unit': '元/公斤'}}",,7.02,27.01,92.07,81.76,13.78,22.87,16.86,11.77,7.44,2024,1,10,2,1,10,71.85428571428572,81.39000000000001,104.09866666666667,2.9098110907982937,0.13350584078548797,-0.18498224034830388
2024-01-11,"1月11日：""农产品批发价格200指数""比昨天上升1.86个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240111_63336990.htm,1.86,昨天,63.73,64.49,"{'vegetable': {'name': '蔬菜', 'price': 7.22, 'change_percent': 5.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.58, 'change_percent': 3.4, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 93.3, 'change_percent': 2.4, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 84.36, 'change_percent': 3.8, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.56, 'change_percent': 2.1, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.07, 'change_percent': 0.0, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 17.02, 'change_percent': 4.0, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.58, 'change_percent': 2.7, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.33, 'change_percent': -0.4, 'unit': '元/公斤'}}",,7.22,27.58,93.3,84.36,13.56,22.07,17.02,11.58,7.33,2024,1,11,3,1,11,69.76142857142857,79.01933333333334,101.06666666666666,2.9185626863329674,0.1297066286811921,-0.20193694539155435
2024-01-12,"1月12日：""农产品批发价格200指数""比昨天上升1.80个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240112_62298795.htm,1.8,昨天,61.87,62.61,"{'vegetable': {'name': '蔬菜', 'price': 7.14, 'change_percent': 3.8, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.75, 'change_percent': 0.3, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 93.61, 'change_percent': 2.8, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 84.12, 'change_percent': 3.5, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.95, 'change_percent': 5.0, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.67, 'change_percent': 2.7, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.43, 'change_percent': 0.4, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.82, 'change_percent': 4.9, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.42, 'change_percent': 0.9, 'unit': '元/公斤'}}",,7.14,26.75,93.61,84.12,13.95,22.67,16.43,11.82,7.42,2024,1,12,4,1,12,67.72857142857143,76.71733333333333,98.123,2.9093260061419106,0.1257927244471682,-0.21844780998864638
2024-01-13,"1月13日：""农产品批发价格200指数""比昨天上升1.75个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240113_51581392.htm,1.75,昨天,60.07,60.79,"{'vegetable': {'name': '蔬菜', 'price': 6.81, 'change_percent': -1.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.58, 'change_percent': 3.4, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 93.66, 'change_percent': 2.8, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 82.16, 'change_percent': 1.1, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.64, 'change_percent': 2.7, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.55, 'change_percent': 2.2, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.44, 'change_percent': 0.4, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.81, 'change_percent': 4.9, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.48, 'change_percent': 1.8, 'unit': '元/公斤'}}",,6.81,27.58,93.66,82.16,13.64,22.55,16.44,11.81,7.48,2024,1,13,5,1,13,65.75571428571429,74.48266666666667,95.265,2.913267854170135,0.12272695205999767,-0.23442606605034833
2024-01-14,"1月14日：""农产品批发价格200指数""比昨天上升1.70个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240114_68202221.htm,1.7,昨天,58.32,59.02,"{'vegetable': {'name': '蔬菜', 'price': 6.82, 'change_percent': -0.9, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.98, 'change_percent': 1.1, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 93.27, 'change_percent': 2.4, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 83.98, 'change_percent': 3.4, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.8, 'change_percent': 3.9, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.4, 'change_percent': 1.6, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 17.07, 'change_percent': 4.3, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.19, 'change_percent': -0.7, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.31, 'change_percent': -0.6, 'unit': '元/公斤'}}",,6.82,26.98,93.27,83.98,13.8,22.4,17.07,11.19,7.31,2024,1,14,6,1,14,63.839999999999996,72.31333333333333,92.49033333333334,2.914951989026063,0.1188836966676511,-0.2499604816658919
2024-01-15,"1月15日：""农产品批发价格200指数""比昨天上升1.65个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240115_83162373.htm,1.65,昨天,56.62,57.3,"{'vegetable': {'name': '蔬菜', 'price': 6.77, 'change_percent': -1.5, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.13, 'change_percent': 1.7, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 92.16, 'change_percent': 1.2, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 82.01, 'change_percent': 1.0, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.53, 'change_percent': 1.9, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.95, 'change_percent': 4.0, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 17.09, 'change_percent': 4.4, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.61, 'change_percent': 3.0, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.31, 'change_percent': -0.6, 'unit': '元/公斤'}}",,6.77,27.13,92.16,82.01,13.53,22.95,17.09,11.61,7.31,2024,1,15,0,1,15,61.980000000000004,70.20733333333332,89.79633333333332,2.914164606146238,0.11501552690226093,-0.26505105683527713
2024-01-16,"1月16日：""农产品批发价格200指数""比昨天上升1.60个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240116_36106669.htm,1.6,昨天,54.97,55.63,"{'vegetable': {'name': '蔬菜', 'price': 7.11, 'change_percent': 3.4, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.74, 'change_percent': 4.0, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 93.68, 'change_percent': 2.9, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 83.57, 'change_percent': 2.9, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.88, 'change_percent': 4.6, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.35, 'change_percent': 1.3, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.66, 'change_percent': 1.9, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.44, 'change_percent': 1.6, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.39, 'change_percent': 0.6, 'unit': '元/公斤'}}",,7.11,27.74,93.68,83.57,13.88,22.35,16.66,11.44,7.39,2024,1,16,1,1,16,60.174285714285716,68.16266666666667,87.18066666666667,2.9106785519374205,0.11190982764638373,-0.2796977915585039
2024-01-17,"1月17日：""农产品批发价格200指数""比昨天上升1.55个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240117_66653362.htm,1.55,昨天,53.37,54.02,"{'vegetable': {'name': '蔬菜', 'price': 6.91, 'change_percent': 0.5, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.47, 'change_percent': 3.0, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 92.83, 'change_percent': 2.0, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 82.72, 'change_percent': 1.9, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.94, 'change_percent': 5.0, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.89, 'change_percent': 3.8, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.77, 'change_percent': 2.5, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.42, 'change_percent': 1.4, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.72, 'change_percent': 5.0, 'unit': '元/公斤'}}",利好政策,6.91,27.47,92.83,82.72,13.94,22.89,16.77,11.42,7.72,2024,1,17,2,1,17,58.42142857142858,66.17733333333334,84.64133333333334,2.904253325838486,0.11036735197052926,-0.29390068583557233
2024-01-18,"1月18日：""农产品批发价格200指数""比昨天上升1.51个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240118_19286421.htm,1.51,昨天,51.82,52.44,"{'vegetable': {'name': '蔬菜', 'price': 7.09, 'change_percent': 3.2, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.7, 'change_percent': 0.1, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 91.76, 'change_percent': 0.8, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 83.94, 'change_percent': 3.4, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.51, 'change_percent': 1.8, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.65, 'change_percent': 2.7, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.34, 'change_percent': -0.1, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.27, 'change_percent': 0.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.56, 'change_percent': 2.9, 'unit': '元/公斤'}}",,7.09,26.7,91.76,83.94,13.51,22.65,16.34,11.27,7.56,2024,1,18,3,1,18,56.720000000000006,64.25,82.17599999999999,2.913932844461598,0.10574002260727569,-0.30765973966648236
2024-01-19,"1月19日：""农产品批发价格200指数""比昨天上升1.47个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240119_97161773.htm,1.47,昨天,50.31,50.91,"{'vegetable': {'name': '蔬菜', 'price': 7.06, 'change_percent': 2.6, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 27.18, 'change_percent': 1.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 91.9, 'change_percent': 1.0, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 81.8, 'change_percent': 0.8, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.45, 'change_percent': 1.3, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.46, 'change_percent': 1.9, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.41, 'change_percent': 0.4, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.4, 'change_percent': 1.3, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.26, 'change_percent': -1.2, 'unit': '元/公斤'}}",,7.06,27.18,91.9,81.8,13.45,22.46,16.41,11.4,7.26,2024,1,19,4,1,19,55.06857142857143,62.37866666666666,79.78233333333334,2.9218843172331543,0.1019570404399488,-0.32106372114046566
2024-01-20,"1月20日：""农产品批发价格200指数""比昨天上升1.42个点",https://www.agri.cn/V20/ZX/nyyw/2024/01/t20240120_22471834.htm,1.42,昨天,48.84,49.43,"{'vegetable': {'name': '蔬菜', 'price': 6.96, 'change_percent': 1.3, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 26.64, 'change_percent': -0.1, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 92.78, 'change_percent': 1.9, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 82.4, 'change_percent': 1.5, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 13.08, 'change_percent': -1.5, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 22.17, 'change_percent': 0.6, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 16.5, 'change_percent': 0.9, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 11.76, 'change_percent': 4.5, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 7.63, 'change_percent': 3.9, 'unit': '元/公斤'}}",,6.96,26.64,92.78,82.4,13.08,22.17,16.5,11.76,7.63,2024,1,20,5,1,20,53.464285714285715,60.56133333333333,77.45833333333333,2.907452907452907,0.09961831921813004,-0.33411263025752225
